iso_code,continent,location,date,total_cases,new_cases,new_deaths,total_cases_per_million,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million,weekly_icu_admissions_per_million,weekly_hosp_admissions_per_million,tests_units,new_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,population,excess_mortality,Cluster,new_deaths_1_week_lag,new_deaths_2_week_lag,new_deaths_4_week_lag,new_deaths_2_week_mean,new_deaths_4_week_mean,new_deaths_2_week_std,new_deaths_4_week_std,new_deaths_2_week_max,new_deaths_4_week_max,new_deaths_2_week_min,new_deaths_4_week_min,year,season,comparison_with_previous,icu_utilization_ratio,healthcare_strain_index,cumulative_cases_threshold,gdp_stringency_interaction,Holiday,Normal day
IRL,Europe,Ireland,2021-04-18,243897.0,2627.0,27.0,48554.998,522.983,,38.223,3.557,23.123,tests performed,9047.0,25.74,18.12,7.63,80.56,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,-0.1,4,32.0,48.0,60.0,29.5,37.5,3.5355339059327378,9.678154093992072,32.0,48.0,27.0,27.0,2021,Spring,-5.0,,,1019,5424531.2040800005,0,1
IRL,Europe,Ireland,2021-04-25,246821.0,2924.0,20.0,49137.108,582.11,,35.038,1.976,24.111,tests performed,18680.0,29.89,21.23,8.67,80.56,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,0.91,4,27.0,32.0,43.0,23.5,31.75,4.949747468305833,11.898879499084027,27.0,48.0,20.0,20.0,2021,Spring,-7.0,,,1020,5424531.2040800005,0,1
IRL,Europe,Ireland,2021-05-02,249948.0,3127.0,16.0,49759.631,622.523,,30.459,1.186,17.984,tests performed,15256.0,34.14,24.48,9.67,80.56,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,1.24,4,20.0,27.0,48.0,18.0,23.75,2.8284271247461903,7.135591542896458,20.0,32.0,16.0,16.0,2021,Spring,-4.0,,,1021,5424531.2040800005,0,1
IRL,Europe,Ireland,2021-05-09,252982.0,3034.0,12.0,50363.639,604.009,,27.274,2.767,13.439,tests performed,33720.0,39.59,28.69,10.92,80.56,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,7.95,4,16.0,20.0,32.0,14.0,18.75,2.8284271247461903,6.396613687495553,16.0,27.0,12.0,12.0,2021,Spring,-4.0,,,1022,5424531.2040800005,0,1
IRL,Europe,Ireland,2021-05-16,255948.0,2966.0,9.0,50954.11,590.471,,21.7,1.976,15.02,tests performed,39504.0,46.26,33.23,13.06,55.56,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,5.81,4,12.0,16.0,27.0,10.5,14.25,2.1213203435596424,4.787135538822298,12.0,20.0,9.0,9.0,2021,Spring,-3.0,,,1023,3741148.8790800003,0,1
IRL,Europe,Ireland,2021-05-23,259057.0,3109.0,11.0,51573.05,618.94,,20.107,1.186,11.858,tests performed,39294.0,52.89,37.93,15.95,55.56,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,1.19,4,9.0,12.0,20.0,10.0,12.0,1.4142135623730951,2.943920288841982,11.0,16.0,9.0,9.0,2021,Spring,2.0,,,1024,3741148.8790800003,0,1
IRL,Europe,Ireland,2021-05-30,261928.0,2871.0,10.0,52144.608,571.558,,19.709,1.383,9.881,tests performed,33402.0,58.96,41.49,18.71,55.56,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,5.08,4,11.0,9.0,16.0,10.5,10.5,0.7071067811865476,1.290994448886384,11.0,12.0,10.0,9.0,2021,Spring,-1.0,,,1025,3741148.8790800003,1,0
IRL,Europe,Ireland,2021-06-06,264847.0,2919.0,9.0,52725.723,581.114,,18.514,0.593,7.51,tests performed,24530.0,64.33,44.73,21.03,55.56,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,0.9,0,10.0,11.0,12.0,9.5,9.75,0.7071067811865476,0.9574271079593779,10.0,11.0,9.0,9.0,2021,Summer,-1.0,,,1026,3741148.8790800003,0,1
IRL,Europe,Ireland,2021-06-13,267136.0,2289.0,1.0,53181.417,455.694,,15.13,0.198,10.474,tests performed,47447.0,70.71,47.75,24.41,50.0,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,5.76,0,9.0,10.0,9.0,5.0,7.75,5.656854249492381,4.573474244713253,9.0,11.0,1.0,1.0,2021,Summer,-8.0,,,1027,3366764.6500000004,0,1
IRL,Europe,Ireland,2021-06-20,269329.0,2193.0,9.0,53617.999,436.582,,11.348,1.383,9.091,tests performed,48472.0,78.06,49.65,29.92,50.0,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,-6.55,0,1.0,9.0,11.0,5.0,7.25,5.656854249492381,4.1932485418494005,9.0,10.0,1.0,1.0,2021,Summer,8.0,,,1028,3366764.6500000004,0,1
IRL,Europe,Ireland,2021-06-27,271555.0,2226.0,3.0,54061.151,443.152,,8.162,0.593,9.486,tests performed,49480.0,85.61,51.96,35.26,50.0,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,-3.83,0,9.0,1.0,10.0,6.0,5.5,4.242640687119285,4.123105625664809,9.0,9.0,3.0,1.0,2021,Summer,-6.0,,,1029,3366764.6500000004,0,1
IRL,Europe,Ireland,2021-07-04,274374.0,2819.0,6.0,54622.357,561.206,,8.76,0.988,11.858,tests performed,54504.0,93.09,54.35,40.52,44.44,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,8.53,0,3.0,9.0,9.0,4.5,4.75,2.1213203435596424,3.5000000000555413,6.0,9.0,3.0,1.0,2021,Summer,3.0,,,1030,2992380.42092,1,0
IRL,Europe,Ireland,2021-07-11,277813.0,3439.0,2.0,55306.993,684.636,,11.945,1.779,18.577,tests performed,55034.0,100.95,57.14,46.3,40.38,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,-2.67,0,6.0,3.0,1.0,4.0,5.0,2.8284271247461903,3.162277660229852,6.0,9.0,2.0,2.0,2021,Summer,-4.0,,,1031,2718999.1313400003,0,1
IRL,Europe,Ireland,2021-07-18,283032.0,5219.0,4.0,56345.991,1038.998,,14.533,3.162,22.727,tests performed,49660.0,108.38,60.95,50.92,40.25,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,14.77,0,2.0,6.0,9.0,3.0,3.75,1.4142135623730951,1.7078251277737593,4.0,6.0,2.0,2.0,2021,Summer,2.0,,,1032,2710245.54325,0,1
IRL,Europe,Ireland,2021-07-25,291603.0,8571.0,5.0,58052.305,1706.314,,19.112,2.569,30.435,tests performed,45648.0,114.98,65.12,54.02,40.17,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,23.38,0,4.0,2.0,3.0,4.5,4.25,0.7071067811865476,1.7078251277737593,5.0,6.0,4.0,2.0,2021,Summer,1.0,,,1033,2704858.71981,0,1
IRL,Europe,Ireland,2021-08-01,300627.0,9024.0,9.0,59848.803,1796.497,,30.26,3.755,34.783,tests performed,31559.0,120.6,67.99,57.04,40.08,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,7.85,0,5.0,4.0,6.0,7.0,5.0,2.8284271247461903,2.9439202888419818,9.0,9.0,5.0,2.0,2021,Summer,4.0,,,1034,2698798.54344,0,1
IRL,Europe,Ireland,2021-08-08,309878.0,9251.0,10.0,61690.491,1841.688,,37.228,6.719,36.166,tests performed,29238.0,125.25,69.82,59.98,40.0,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,11.55,0,9.0,5.0,2.0,9.5,7.0,0.7071067811865476,2.9439202888419818,10.0,10.0,9.0,4.0,2021,Summer,1.0,,,1035,2693411.72,0,1
IRL,Europe,Ireland,2021-08-15,321993.0,12115.0,16.0,64102.345,2411.853,,41.01,5.534,50.593,tests performed,33784.0,130.03,71.48,63.18,39.91,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,17.92,0,10.0,9.0,4.0,13.0,10.0,4.242640687119285,4.546060565704713,16.0,16.0,10.0,5.0,2021,Summer,6.0,,,1036,2687351.54363,0,1
IRL,Europe,Ireland,2021-08-22,334382.0,12389.0,15.0,66568.746,2466.401,,49.571,5.929,53.953,tests performed,26615.0,134.51,73.24,65.96,39.84,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,11.84,0,16.0,10.0,5.0,15.5,12.5,0.7071067811865476,3.5118845843396,16.0,16.0,15.0,9.0,2021,Summer,-1.0,,,1037,2682638.0731200003,0,1
IRL,Europe,Ireland,2021-08-29,347148.0,12766.0,28.0,69110.2,2541.454,,64.303,6.324,62.846,tests performed,16345.0,137.94,74.5,68.17,39.77,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,7.8,0,15.0,16.0,9.0,21.5,17.25,9.192388155425117,7.632168761262346,28.0,28.0,15.0,10.0,2021,Summer,13.0,,,1038,2677924.6026100004,0,1
IRL,Europe,Ireland,2021-09-05,358472.0,11324.0,44.0,71364.581,2254.381,,71.669,5.336,54.348,tests performed,11968.0,140.3,75.14,69.91,43.34,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,13.42,0,28.0,15.0,10.0,36.0,25.75,11.313708498984761,13.524668819126607,44.0,44.0,28.0,15.0,2021,Autumn,16.0,,,1039,2918311.5986200003,1,0
IRL,Europe,Ireland,2021-09-12,368383.0,9911.0,45.0,73337.663,1973.081,,66.692,5.336,50.0,tests performed,9447.0,142.39,75.52,71.63,43.24,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,17.28,0,44.0,28.0,16.0,44.5,33.0,0.7071067811865476,14.306175822596877,45.0,45.0,44.0,15.0,2021,Autumn,1.0,,,1040,2911578.0693200002,0,1
IRL,Europe,Ireland,2021-09-19,377223.0,8840.0,46.0,75097.529,1759.867,,58.131,4.941,53.557,tests performed,6656.0,144.15,75.82,73.11,43.16,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,2.34,0,45.0,44.0,15.0,45.5,40.75,0.7071067811865476,8.539125638322432,46.0,46.0,45.0,28.0,2021,Autumn,1.0,,,1041,2906191.24588,0,1
IRL,Europe,Ireland,2021-09-26,386419.0,9196.0,36.0,76928.268,1830.739,,54.15,4.941,46.443,tests performed,6174.0,145.4,76.07,74.09,42.18,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,11.43,0,46.0,45.0,28.0,41.0,42.75,7.0710678118654755,4.573474244713255,46.0,46.0,36.0,36.0,2021,Autumn,-10.0,,,1042,2840202.6587400003,0,1
IRL,Europe,Ireland,2021-10-03,395525.0,9106.0,49.0,78741.09,1812.822,,59.724,6.522,54.743,tests performed,6523.0,146.38,76.26,74.62,42.15,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,22.73,0,36.0,46.0,44.0,42.5,44.0,9.192388155425117,5.597618541283619,49.0,49.0,36.0,36.0,2021,Autumn,13.0,,,1043,2838182.59995,0,1
IRL,Europe,Ireland,2021-10-10,404369.0,8844.0,48.0,80501.753,1760.663,,68.284,5.929,66.403,tests performed,8216.0,148.09,76.4,74.99,42.13,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,10.68,0,49.0,36.0,45.0,48.5,44.75,0.7071067811865476,5.9651767227570165,49.0,49.0,48.0,36.0,2021,Autumn,-1.0,,,1044,2836835.8940900005,1,0
IRL,Europe,Ireland,2021-10-17,416090.0,11721.0,48.0,82835.169,2333.416,,81.225,7.905,66.601,tests performed,6992.0,149.76,76.54,75.28,42.11,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,14.86,0,48.0,49.0,46.0,48.0,45.25,0.0,6.184658438457924,48.0,49.0,48.0,36.0,2021,Autumn,0.0,,,1045,2835489.18823,0,1
IRL,Europe,Ireland,2021-10-24,430261.0,14171.0,63.0,85656.331,2821.162,,92.373,7.312,69.763,tests performed,2673.0,151.12,76.78,75.53,42.1,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,16.69,0,48.0,48.0,36.0,55.5,52.0,10.606601717798213,7.348469228375988,63.0,63.0,48.0,48.0,2021,Autumn,15.0,,,1046,2834815.8353000004,0,1
IRL,Europe,Ireland,2021-10-31,445201.0,14940.0,55.0,88630.585,2974.254,,100.137,7.708,67.391,tests performed,,,,,41.59,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,10.42,0,63.0,48.0,49.0,59.0,53.5,5.656854249492381,7.14142842857007,63.0,63.0,55.0,48.0,2021,Autumn,-8.0,,,1047,2800474.8358700005,0,1
IRL,Europe,Ireland,2021-11-07,466809.0,21608.0,77.0,92932.304,4301.719,,91.577,10.87,70.949,tests performed,12769.0,153.82,77.19,75.86,41.57,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,29.29,0,55.0,63.0,48.0,66.0,60.75,15.556349186104045,12.446552400848013,77.0,77.0,55.0,48.0,2021,Autumn,22.0,,,1048,2799128.1300100004,0,1
IRL,Europe,Ireland,2021-11-14,494537.0,27728.0,49.0,98452.392,5520.088,,109.693,10.474,91.502,tests performed,12723.0,157.18,77.37,76.03,41.55,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,19.98,0,77.0,55.0,48.0,63.0,61.0,19.79898987322333,12.110601416406018,77.0,77.0,49.0,49.0,2021,Autumn,-28.0,,,1049,2797781.42415,0,1
IRL,Europe,Ireland,2021-11-21,523360.0,28823.0,48.0,104190.473,5738.081,,126.217,10.277,78.854,tests performed,17834.0,161.25,77.57,76.28,41.53,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,7.92,0,49.0,77.0,63.0,48.5,57.25,0.7071067811865476,13.524668819126605,49.0,77.0,48.0,48.0,2021,Autumn,-1.0,,,1050,2796434.71829,0,1
IRL,Europe,Ireland,2021-11-28,556064.0,32704.0,70.0,110701.183,6510.71,,121.638,8.103,70.356,tests performed,20343.0,165.72,77.77,76.51,41.5,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,20.52,0,48.0,49.0,55.0,59.0,61.0,15.556349186104045,14.71960144389295,70.0,77.0,48.0,48.0,2021,Autumn,22.0,,,1051,2794414.6595,0,1
IRL,Europe,Ireland,2021-12-05,588008.0,31944.0,67.0,117060.593,6359.409,,115.068,7.115,75.296,tests performed,18349.0,170.37,77.95,76.72,41.48,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,15.56,0,70.0,48.0,77.0,68.5,58.5,2.1213203435596424,11.618950038638982,70.0,70.0,67.0,48.0,2021,Winter,-3.0,,,1052,2793067.95364,0,1
IRL,Europe,Ireland,2021-12-12,619488.0,31480.0,56.0,123327.629,6267.036,,108.1,9.091,70.158,tests performed,28475.0,175.27,78.05,76.88,42.88,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,14.08,0,67.0,70.0,49.0,61.5,60.25,7.7781745930520225,10.144785195707962,67.0,70.0,56.0,48.0,2021,Winter,-11.0,,,1053,2887337.3638400002,0,1
IRL,Europe,Ireland,2021-12-19,648679.0,29191.0,70.0,129138.971,5811.342,,93.568,4.743,71.739,tests performed,56418.0,183.09,78.18,77.08,42.86,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,3.48,0,56.0,67.0,48.0,63.0,65.75,9.899494936611665,6.652067347854258,70.0,70.0,56.0,56.0,2021,Winter,14.0,,,1054,2885990.65798,0,1
IRL,Europe,Ireland,2021-12-26,696093.0,47414.0,53.0,138578.147,9439.176,,85.405,5.929,78.854,tests performed,290.0,192.63,78.26,77.19,42.85,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,12.92,0,70.0,56.0,70.0,61.5,61.5,12.020815280171307,8.266397845115012,70.0,70.0,53.0,53.0,2021,Winter,-17.0,,,1055,2885317.30505,0,1
IRL,Europe,Ireland,2022-01-02,793095.0,97002.0,53.0,157889.299,19311.152,,113.077,4.941,128.063,tests performed,14789.0,196.68,78.34,77.31,42.84,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,-1.6,0,53.0,70.0,67.0,53.0,58.0,0.0,8.124038404659887,53.0,70.0,53.0,53.0,2022,Winter,0.0,,,1056,2884643.9521200005,0,1
IRL,Europe,Ireland,2022-01-09,934918.0,141823.0,61.0,186123.412,28234.113,18.315,184.746,5.138,158.103,tests performed,18045.0,201.17,78.96,77.44,37.28,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,0.05,0,53.0,53.0,56.0,57.0,59.25,5.656854249492381,8.098353742194897,61.0,70.0,53.0,53.0,2022,Winter,8.0,0.61875,68.60168918918919,1057,2510259.72304,0,1
IRL,Europe,Ireland,2022-01-16,1082501.0,147583.0,89.0,215504.226,29380.814,18.315,210.029,4.941,159.288,tests performed,14739.0,204.96,80.0,77.57,37.27,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,-13.15,0,61.0,53.0,70.0,75.0,64.0,19.79898987322333,17.088007490646437,89.0,89.0,61.0,53.0,2022,Winter,28.0,0.61875,77.14324324324325,1058,2509586.3701100005,1,0
IRL,Europe,Ireland,2022-01-23,1138868.0,56367.0,60.0,226725.764,11221.539,17.917,181.362,3.755,143.281,tests performed,7328.0,206.86,80.49,77.66,17.59,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,-2.02,0,89.0,61.0,53.0,74.5,65.75,20.506096654409877,15.90335394396589,89.0,89.0,60.0,53.0,2022,Winter,-29.0,0.6053040540540541,67.32398648648649,1059,1184427.8038700002,0,1
IRL,Europe,Ireland,2022-01-30,1173965.0,35097.0,78.0,233712.873,6987.108,14.533,147.12,3.36,282.016,tests performed,11175.0,208.14,80.66,78.03,17.59,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,-4.75,0,60.0,89.0,53.0,69.0,72.0,12.727922061357855,14.023789311988947,78.0,89.0,60.0,60.0,2022,Winter,18.0,0.4909797297297297,54.6125,1060,1184427.8038700002,0,1
IRL,Europe,Ireland,2022-02-06,1210234.0,36269.0,88.0,240933.303,7220.43,12.94,125.42,2.569,126.482,tests performed,11463.0,209.48,80.8,78.63,18.78,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,-2.17,0,78.0,60.0,61.0,83.0,78.75,7.0710678118654755,13.450526631587902,88.0,89.0,78.0,60.0,2022,Winter,10.0,0.43716216216216214,46.74324324324325,1061,1264556.80254,0,1
IRL,Europe,Ireland,2022-02-13,1247126.0,36892.0,59.0,248277.76,7344.457,13.537,124.823,1.976,119.96,tests performed,10092.0,210.65,80.94,79.07,17.59,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,-1.8,0,88.0,78.0,89.0,73.5,71.25,20.506096654409877,14.174507634025789,88.0,88.0,59.0,59.0,2022,Winter,-29.0,0.45733108108108106,46.74324324324324,1062,1184427.8038700002,0,1
IRL,Europe,Ireland,2022-02-20,1279136.0,32010.0,45.0,254650.308,6372.549,12.343,125.619,1.779,125.692,tests performed,7380.0,211.54,81.05,79.37,17.59,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,-2.05,0,59.0,88.0,60.0,52.0,67.5,9.899494936611665,19.22671752190309,59.0,88.0,45.0,45.0,2022,Winter,-14.0,0.4169932432432432,46.60878378378378,1063,1184427.8038700002,1,0
IRL,Europe,Ireland,2022-02-27,1306224.0,27088.0,60.0,260042.985,5392.677,10.75,118.054,1.383,116.403,tests performed,5733.0,212.26,81.14,79.56,17.59,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,4.15,0,45.0,59.0,78.0,52.5,63.0,10.606601717798213,18.018509002330223,60.0,88.0,45.0,45.0,2022,Winter,15.0,0.36317567567567566,43.51486486486487,1064,1184427.8038700002,0,1
IRL,Europe,Ireland,2022-03-06,1329112.0,22888.0,53.0,264599.527,4556.541,9.158,129.999,3.162,150.0,tests performed,6849.0,212.96,81.19,79.77,13.89,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,-0.85,0,60.0,45.0,88.0,56.5,54.25,4.949747468305833,6.8980673622197965,60.0,60.0,53.0,45.0,2022,Spring,-7.0,0.30939189189189187,47.012499999999996,1065,935287.2197700001,0,1
IRL,Europe,Ireland,2022-03-13,1355838.0,26726.0,65.0,269920.137,5320.61,9.357,165.037,2.372,192.095,tests performed,5640.0,213.59,81.23,79.91,11.11,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,0.69,0,53.0,60.0,59.0,59.0,55.75,8.48528137423857,8.693867570519004,65.0,65.0,53.0,45.0,2022,Spring,12.0,0.31611486486486484,58.91689189189189,1066,748095.10523,0,1
IRL,Europe,Ireland,2022-03-20,1390311.0,34473.0,68.0,276783.02,6862.883,8.76,215.205,4.941,201.581,tests performed,6386.0,214.06,81.26,80.03,11.11,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,1.34,0,65.0,53.0,45.0,66.5,61.5,2.1213203435596424,6.557438524331634,68.0,68.0,65.0,53.0,2022,Spring,3.0,0.2959459459459459,75.66385135135135,1067,748095.10523,0,1
IRL,Europe,Ireland,2022-03-27,1436957.0,46646.0,84.0,286069.302,9286.283,10.949,277.717,3.557,323.715,tests performed,,,,,11.11,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,7.1,0,68.0,65.0,60.0,76.0,67.5,11.313708498984761,12.767145334818926,84.0,84.0,68.0,53.0,2022,Spring,16.0,0.36989864864864863,97.5222972972973,1068,748095.10523,0,1
IRL,Europe,Ireland,2022-04-03,1479162.0,42205.0,99.0,294471.471,8402.169,9.755,320.519,3.557,272.134,tests performed,1614.0,215.35,81.35,80.22,11.11,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,5.03,0,84.0,68.0,53.0,91.5,79.0,10.606601717798213,15.72683481612629,99.0,99.0,84.0,65.0,2022,Spring,15.0,0.32956081081081084,111.57905405405405,1069,748095.10523,0,1
IRL,Europe,Ireland,2022-04-10,1501176.0,22014.0,103.0,298854.016,4382.546,11.547,265.374,1.581,204.15,tests performed,1197.0,215.92,81.38,80.28,11.11,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,15.93,0,99.0,84.0,65.0,101.0,88.5,2.8284271247461903,15.926916420545924,103.0,103.0,99.0,68.0,2022,Spring,4.0,0.3901013513513514,93.55439189189191,1070,748095.10523,0,1
IRL,Europe,Ireland,2022-04-17,1514616.0,13440.0,106.0,301529.651,2675.634,11.547,185.742,0.988,150.0,tests performed,,216.26,81.41,80.31,11.11,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,23.47,0,103.0,99.0,68.0,104.5,98.0,2.1213203435596424,9.763879010604446,106.0,106.0,103.0,84.0,2022,Spring,3.0,0.3901013513513514,66.65168918918918,1071,748095.10523,0,1
IRL,Europe,Ireland,2022-04-24,1523548.0,8932.0,81.0,303307.833,1778.182,8.361,140.55,1.186,110.079,tests performed,1122.0,216.62,81.44,80.37,11.11,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,13.91,0,106.0,103.0,84.0,93.5,97.25,17.67766952966369,11.206396982693505,106.0,106.0,81.0,81.0,2022,Spring,-25.0,0.2824662162162162,50.30777027027027,1072,748095.10523,0,1
IRL,Europe,Ireland,2022-05-01,1531124.0,7576.0,57.0,304816.062,1508.23,7.565,86.6,0.593,87.352,tests performed,302.0,216.91,81.46,80.41,11.11,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,9.54,0,81.0,106.0,99.0,69.0,86.75,16.97056274847714,22.750457870858824,81.0,106.0,57.0,57.0,2022,Spring,-24.0,0.2555743243243243,31.812499999999996,1073,748095.10523,0,1
IRL,Europe,Ireland,2022-05-08,1536375.0,5251.0,56.0,305861.431,1045.369,7.167,69.081,0.593,81.818,tests performed,945.0,217.24,81.48,80.46,11.11,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,0.67,0,57.0,81.0,103.0,56.5,75.0,0.7071067811865476,23.678400846912265,57.0,106.0,56.0,56.0,2022,Spring,-1.0,0.24212837837837836,25.75945945945946,1074,748095.10523,0,1
IRL,Europe,Ireland,2022-05-15,1549463.0,13088.0,28.0,308466.989,2605.558,5.972,50.566,0.988,64.822,tests performed,1015.0,217.59,81.5,80.5,11.11,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,11.63,0,56.0,57.0,106.0,42.0,55.5,19.79898987322333,21.671794265059262,56.0,81.0,28.0,28.0,2022,Spring,-28.0,0.20175675675675675,19.100675675675678,1075,748095.10523,0,1
IRL,Europe,Ireland,2022-05-22,1557501.0,8038.0,28.0,310067.193,1600.204,4.778,50.964,0.988,60.474,tests performed,1079.0,217.92,81.52,80.53,11.11,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,16.4,0,28.0,56.0,81.0,28.0,42.25,0.0,16.45954636881149,28.0,57.0,28.0,28.0,2022,Spring,0.0,0.1614189189189189,18.831756756756757,1076,748095.10523,0,1
IRL,Europe,Ireland,2022-05-29,1561639.0,4138.0,23.0,310890.986,823.793,5.176,38.024,0.593,65.415,tests performed,689.0,218.21,81.54,80.56,5.56,69.874,38.7,13.928,8.678,67335.293,126.459,3.28,23.0,25.7,2.96,82.3,5023108.0,12.06,0,28.0,28.0,57.0,25.5,33.75,3.5355339059327378,15.019431857887374,28.0,56.0,23.0,23.0,2022,Spring,-5.0,0.17486486486486486,14.594594594594597,1077,374384.22908,1,0
